image_id,relative_path,absolute_path,file_name,class_name,class_id
866,Green Chili/Green Chili00060.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00060.JPG,Green Chili00060.JPG,Green Chili,2
867,Green Chili/Green Chili00061.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00061.JPG,Green Chili00061.JPG,Green Chili,2
868,Green Chili/Green Chili00062.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00062.JPG,Green Chili00062.JPG,Green Chili,2
869,Green Chili/Green Chili00063.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00063.JPG,Green Chili00063.JPG,Green Chili,2
870,Green Chili/Green Chili00064.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00064.JPG,Green Chili00064.JPG,Green Chili,2
871,Green Chili/Green Chili00065.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00065.JPG,Green Chili00065.JPG,Green Chili,2
872,Green Chili/Green Chili00066.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00066.JPG,Green Chili00066.JPG,Green Chili,2
873,Green Chili/Green Chili00067.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00067.JPG,Green Chili00067.JPG,Green Chili,2
874,Green Chili/Green Chili00068.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00068.JPG,Green Chili00068.JPG,Green Chili,2
875,Green Chili/Green Chili00069.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00069.JPG,Green Chili00069.JPG,Green Chili,2
876,Green Chili/Green Chili00070.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00070.JPG,Green Chili00070.JPG,Green Chili,2
877,Green Chili/Green Chili00071.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00071.JPG,Green Chili00071.JPG,Green Chili,2
878,Green Chili/Green Chili00072.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00072.JPG,Green Chili00072.JPG,Green Chili,2
879,Green Chili/Green Chili00073.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00073.JPG,Green Chili00073.JPG,Green Chili,2
880,Green Chili/Green Chili00074.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00074.JPG,Green Chili00074.JPG,Green Chili,2
881,Green Chili/Green Chili00075.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00075.JPG,Green Chili00075.JPG,Green Chili,2
882,Green Chili/Green Chili00076.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00076.JPG,Green Chili00076.JPG,Green Chili,2
883,Green Chili/Green Chili00077.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00077.JPG,Green Chili00077.JPG,Green Chili,2
884,Green Chili/Green Chili00078.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00078.JPG,Green Chili00078.JPG,Green Chili,2
885,Green Chili/Green Chili00079.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00079.JPG,Green Chili00079.JPG,Green Chili,2
886,Green Chili/Green Chili00080.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00080.JPG,Green Chili00080.JPG,Green Chili,2
887,Green Chili/Green Chili00081.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00081.JPG,Green Chili00081.JPG,Green Chili,2
888,Green Chili/Green Chili00082.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00082.JPG,Green Chili00082.JPG,Green Chili,2
889,Green Chili/Green Chili00083.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00083.JPG,Green Chili00083.JPG,Green Chili,2
890,Green Chili/Green Chili00084.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00084.JPG,Green Chili00084.JPG,Green Chili,2
891,Green Chili/Green Chili00085.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00085.JPG,Green Chili00085.JPG,Green Chili,2
892,Green Chili/Green Chili00086.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00086.JPG,Green Chili00086.JPG,Green Chili,2
893,Green Chili/Green Chili00087.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00087.JPG,Green Chili00087.JPG,Green Chili,2
894,Green Chili/Green Chili00088.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00088.JPG,Green Chili00088.JPG,Green Chili,2
895,Green Chili/Green Chili00089.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00089.JPG,Green Chili00089.JPG,Green Chili,2
896,Green Chili/Green Chili00090.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00090.JPG,Green Chili00090.JPG,Green Chili,2
897,Green Chili/Green Chili00091.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00091.JPG,Green Chili00091.JPG,Green Chili,2
898,Green Chili/Green Chili00092.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00092.JPG,Green Chili00092.JPG,Green Chili,2
899,Green Chili/Green Chili00093.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00093.JPG,Green Chili00093.JPG,Green Chili,2
900,Green Chili/Green Chili00094.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00094.JPG,Green Chili00094.JPG,Green Chili,2
901,Green Chili/Green Chili00095.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00095.JPG,Green Chili00095.JPG,Green Chili,2
902,Green Chili/Green Chili00096.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00096.JPG,Green Chili00096.JPG,Green Chili,2
903,Green Chili/Green Chili00097.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00097.JPG,Green Chili00097.JPG,Green Chili,2
904,Green Chili/Green Chili00098.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00098.JPG,Green Chili00098.JPG,Green Chili,2
905,Green Chili/Green Chili00099.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00099.JPG,Green Chili00099.JPG,Green Chili,2
906,Green Chili/Green Chili00100.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00100.JPG,Green Chili00100.JPG,Green Chili,2
907,Green Chili/Green Chili00101.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00101.JPG,Green Chili00101.JPG,Green Chili,2
908,Green Chili/Green Chili00102.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00102.JPG,Green Chili00102.JPG,Green Chili,2
909,Green Chili/Green Chili00103.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00103.JPG,Green Chili00103.JPG,Green Chili,2
910,Green Chili/Green Chili00104.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00104.JPG,Green Chili00104.JPG,Green Chili,2
911,Green Chili/Green Chili00105.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00105.JPG,Green Chili00105.JPG,Green Chili,2
912,Green Chili/Green Chili00106.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00106.JPG,Green Chili00106.JPG,Green Chili,2
913,Green Chili/Green Chili00107.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00107.JPG,Green Chili00107.JPG,Green Chili,2
914,Green Chili/Green Chili00108.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00108.JPG,Green Chili00108.JPG,Green Chili,2
915,Green Chili/Green Chili00109.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00109.JPG,Green Chili00109.JPG,Green Chili,2
916,Green Chili/Green Chili00110.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00110.JPG,Green Chili00110.JPG,Green Chili,2
917,Green Chili/Green Chili00111.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00111.JPG,Green Chili00111.JPG,Green Chili,2
918,Green Chili/Green Chili00112.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00112.JPG,Green Chili00112.JPG,Green Chili,2
919,Green Chili/Green Chili00113.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00113.JPG,Green Chili00113.JPG,Green Chili,2
920,Green Chili/Green Chili00114.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00114.JPG,Green Chili00114.JPG,Green Chili,2
921,Green Chili/Green Chili00115.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00115.JPG,Green Chili00115.JPG,Green Chili,2
922,Green Chili/Green Chili00116.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00116.JPG,Green Chili00116.JPG,Green Chili,2
923,Green Chili/Green Chili00117.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00117.JPG,Green Chili00117.JPG,Green Chili,2
924,Green Chili/Green Chili00118.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00118.JPG,Green Chili00118.JPG,Green Chili,2
925,Green Chili/Green Chili00119.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00119.JPG,Green Chili00119.JPG,Green Chili,2
926,Green Chili/Green Chili00120.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00120.JPG,Green Chili00120.JPG,Green Chili,2
927,Green Chili/Green Chili00121.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00121.JPG,Green Chili00121.JPG,Green Chili,2
928,Green Chili/Green Chili00122.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00122.JPG,Green Chili00122.JPG,Green Chili,2
929,Green Chili/Green Chili00123.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00123.JPG,Green Chili00123.JPG,Green Chili,2
930,Green Chili/Green Chili00124.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00124.JPG,Green Chili00124.JPG,Green Chili,2
931,Green Chili/Green Chili00125.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00125.JPG,Green Chili00125.JPG,Green Chili,2
932,Green Chili/Green Chili00126.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00126.JPG,Green Chili00126.JPG,Green Chili,2
933,Green Chili/Green Chili00127.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00127.JPG,Green Chili00127.JPG,Green Chili,2
934,Green Chili/Green Chili00128.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00128.JPG,Green Chili00128.JPG,Green Chili,2
935,Green Chili/Green Chili00129.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00129.JPG,Green Chili00129.JPG,Green Chili,2
936,Green Chili/Green Chili00130.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00130.JPG,Green Chili00130.JPG,Green Chili,2
937,Green Chili/Green Chili00131.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00131.JPG,Green Chili00131.JPG,Green Chili,2
938,Green Chili/Green Chili00132.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00132.JPG,Green Chili00132.JPG,Green Chili,2
939,Green Chili/Green Chili00133.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00133.JPG,Green Chili00133.JPG,Green Chili,2
940,Green Chili/Green Chili00134.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00134.JPG,Green Chili00134.JPG,Green Chili,2
941,Green Chili/Green Chili00135.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00135.JPG,Green Chili00135.JPG,Green Chili,2
942,Green Chili/Green Chili00136.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00136.JPG,Green Chili00136.JPG,Green Chili,2
943,Green Chili/Green Chili00137.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00137.JPG,Green Chili00137.JPG,Green Chili,2
944,Green Chili/Green Chili00138.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00138.JPG,Green Chili00138.JPG,Green Chili,2
945,Green Chili/Green Chili00139.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00139.JPG,Green Chili00139.JPG,Green Chili,2
946,Green Chili/Green Chili00140.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00140.JPG,Green Chili00140.JPG,Green Chili,2
947,Green Chili/Green Chili00141.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00141.JPG,Green Chili00141.JPG,Green Chili,2
948,Green Chili/Green Chili00142.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00142.JPG,Green Chili00142.JPG,Green Chili,2
949,Green Chili/Green Chili00143.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00143.JPG,Green Chili00143.JPG,Green Chili,2
950,Green Chili/Green Chili00144.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00144.JPG,Green Chili00144.JPG,Green Chili,2
951,Green Chili/Green Chili00145.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00145.JPG,Green Chili00145.JPG,Green Chili,2
952,Green Chili/Green Chili00146.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00146.JPG,Green Chili00146.JPG,Green Chili,2
953,Green Chili/Green Chili00147.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00147.JPG,Green Chili00147.JPG,Green Chili,2
954,Green Chili/Green Chili00148.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00148.JPG,Green Chili00148.JPG,Green Chili,2
955,Green Chili/Green Chili00149.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00149.JPG,Green Chili00149.JPG,Green Chili,2
956,Green Chili/Green Chili00150.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00150.JPG,Green Chili00150.JPG,Green Chili,2
957,Green Chili/Green Chili00151.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00151.JPG,Green Chili00151.JPG,Green Chili,2
958,Green Chili/Green Chili00152.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00152.JPG,Green Chili00152.JPG,Green Chili,2
959,Green Chili/Green Chili00153.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00153.JPG,Green Chili00153.JPG,Green Chili,2
960,Green Chili/Green Chili00154.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00154.JPG,Green Chili00154.JPG,Green Chili,2
961,Green Chili/Green Chili00155.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00155.JPG,Green Chili00155.JPG,Green Chili,2
962,Green Chili/Green Chili00156.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00156.JPG,Green Chili00156.JPG,Green Chili,2
963,Green Chili/Green Chili00157.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00157.JPG,Green Chili00157.JPG,Green Chili,2
964,Green Chili/Green Chili00158.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00158.JPG,Green Chili00158.JPG,Green Chili,2
965,Green Chili/Green Chili00159.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00159.JPG,Green Chili00159.JPG,Green Chili,2
966,Green Chili/Green Chili00160.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00160.JPG,Green Chili00160.JPG,Green Chili,2
967,Green Chili/Green Chili00161.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00161.JPG,Green Chili00161.JPG,Green Chili,2
968,Green Chili/Green Chili00162.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00162.JPG,Green Chili00162.JPG,Green Chili,2
969,Green Chili/Green Chili00163.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00163.JPG,Green Chili00163.JPG,Green Chili,2
970,Green Chili/Green Chili00164.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00164.JPG,Green Chili00164.JPG,Green Chili,2
971,Green Chili/Green Chili00165.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00165.JPG,Green Chili00165.JPG,Green Chili,2
972,Green Chili/Green Chili00166.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00166.JPG,Green Chili00166.JPG,Green Chili,2
973,Green Chili/Green Chili00167.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00167.JPG,Green Chili00167.JPG,Green Chili,2
974,Green Chili/Green Chili00168.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00168.JPG,Green Chili00168.JPG,Green Chili,2
975,Green Chili/Green Chili00169.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00169.JPG,Green Chili00169.JPG,Green Chili,2
976,Green Chili/Green Chili00170.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00170.JPG,Green Chili00170.JPG,Green Chili,2
977,Green Chili/Green Chili00171.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00171.JPG,Green Chili00171.JPG,Green Chili,2
978,Green Chili/Green Chili00172.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00172.JPG,Green Chili00172.JPG,Green Chili,2
979,Green Chili/Green Chili00173.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00173.JPG,Green Chili00173.JPG,Green Chili,2
980,Green Chili/Green Chili00174.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00174.JPG,Green Chili00174.JPG,Green Chili,2
981,Green Chili/Green Chili00175.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00175.JPG,Green Chili00175.JPG,Green Chili,2
982,Green Chili/Green Chili00176.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00176.JPG,Green Chili00176.JPG,Green Chili,2
983,Green Chili/Green Chili00177.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00177.JPG,Green Chili00177.JPG,Green Chili,2
984,Green Chili/Green Chili00178.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Green Chili/Green Chili00178.JPG,Green Chili00178.JPG,Green Chili,2
